fips,county_name,year,days
37075,"Graham, North Carolina",2016,0
37075,"Graham, North Carolina",2017,0
37075,"Graham, North Carolina",2018,0
37075,"Graham, North Carolina",2019,0
37075,"Graham, North Carolina",2020,0
37075,"Graham, North Carolina",2021,0
37075,"Graham, North Carolina",2022,0
37075,"Graham, North Carolina",2023,0
37075,"Graham, North Carolina",2024,0
37077,"Granville, North Carolina",2010,0
37077,"Granville, North Carolina",2011,0
37077,"Granville, North Carolina",2012,0
37077,"Granville, North Carolina",2013,0
37077,"Granville, North Carolina",2014,0
37077,"Granville, North Carolina",2015,0
37077,"Granville, North Carolina",2016,0
37077,"Granville, North Carolina",2017,0
37077,"Granville, North Carolina",2018,0
37077,"Granville, North Carolina",2019,0
37077,"Granville, North Carolina",2020,0
37077,"Granville, North Carolina",2021,0
37077,"Granville, North Carolina",2022,0
37077,"Granville, North Carolina",2023,0
37077,"Granville, North Carolina",2024,0
37079,"Greene, North Carolina",2010,0
37079,"Greene, North Carolina",2011,0
37079,"Greene, North Carolina",2012,0
37079,"Greene, North Carolina",2013,0
37079,"Greene, North Carolina",2014,0
37079,"Greene, North Carolina",2015,0
37079,"Greene, North Carolina",2016,0
37079,"Greene, North Carolina",2017,0
37079,"Greene, North Carolina",2018,0
37079,"Greene, North Carolina",2019,0
37079,"Greene, North Carolina",2020,0
37079,"Greene, North Carolina",2021,0
37079,"Greene, North Carolina",2022,0
37079,"Greene, North Carolina",2023,0
37079,"Greene, North Carolina",2024,0
37081,"Guilford, North Carolina",2022,0
37081,"Guilford, North Carolina",2023,0
37083,"Halifax, North Carolina",2010,0
37083,"Halifax, North Carolina",2011,0
37083,"Halifax, North Carolina",2012,0
37083,"Halifax, North Carolina",2013,0
37083,"Halifax, North Carolina",2014,0
37083,"Halifax, North Carolina",2015,0
37083,"Halifax, North Carolina",2016,0
37083,"Halifax, North Carolina",2017,0
37083,"Halifax, North Carolina",2018,0
37083,"Halifax, North Carolina",2019,0
37083,"Halifax, North Carolina",2020,0
37083,"Halifax, North Carolina",2021,0
37083,"Halifax, North Carolina",2022,0
37083,"Halifax, North Carolina",2023,0
37083,"Halifax, North Carolina",2024,0
37085,"Harnett, North Carolina",2010,0
37085,"Harnett, North Carolina",2011,0
37085,"Harnett, North Carolina",2012,0
37085,"Harnett, North Carolina",2013,0
37085,"Harnett, North Carolina",2014,0
37085,"Harnett, North Carolina",2015,0
37085,"Harnett, North Carolina",2016,0
37085,"Harnett, North Carolina",2017,0
37085,"Harnett, North Carolina",2018,0
37085,"Harnett, North Carolina",2019,0
37085,"Harnett, North Carolina",2020,0
37085,"Harnett, North Carolina",2021,0
37085,"Harnett, North Carolina",2022,0
37085,"Harnett, North Carolina",2023,0
37085,"Harnett, North Carolina",2024,0
37087,"Haywood, North Carolina",2016,0
37087,"Haywood, North Carolina",2017,0
37087,"Haywood, North Carolina",2018,0
37087,"Haywood, North Carolina",2019,0
37087,"Haywood, North Carolina",2020,0
37087,"Haywood, North Carolina",2021,0
37087,"Haywood, North Carolina",2022,0
37087,"Haywood, North Carolina",2023,0
37087,"Haywood, North Carolina",2024,0
37089,"Henderson, North Carolina",2010,0
37089,"Henderson, North Carolina",2011,0
37089,"Henderson, North Carolina",2012,0
37089,"Henderson, North Carolina",2013,0
37089,"Henderson, North Carolina",2014,0
37089,"Henderson, North Carolina",2015,0
37089,"Henderson, North Carolina",2016,0
37089,"Henderson, North Carolina",2017,0
37089,"Henderson, North Carolina",2018,0
37089,"Henderson, North Carolina",2019,0
37089,"Henderson, North Carolina",2020,0
37089,"Henderson, North Carolina",2021,0
37089,"Henderson, North Carolina",2022,0
37089,"Henderson, North Carolina",2023,0
37089,"Henderson, North Carolina",2024,0
37091,"Hertford, North Carolina",2010,0
37091,"Hertford, North Carolina",2011,0
37091,"Hertford, North Carolina",2012,0
37091,"Hertford, North Carolina",2013,0
37091,"Hertford, North Carolina",2014,0
37091,"Hertford, North Carolina",2015,0
37091,"Hertford, North Carolina",2016,0
37091,"Hertford, North Carolina",2017,0
37091,"Hertford, North Carolina",2018,0
37091,"Hertford, North Carolina",2019,0
37091,"Hertford, North Carolina",2020,0
37091,"Hertford, North Carolina",2021,0
37091,"Hertford, North Carolina",2022,0
37091,"Hertford, North Carolina",2023,0
37091,"Hertford, North Carolina",2024,0
37093,"Hoke, North Carolina",2010,0
37093,"Hoke, North Carolina",2011,0
37093,"Hoke, North Carolina",2012,0
37093,"Hoke, North Carolina",2013,0
37093,"Hoke, North Carolina",2014,0
37093,"Hoke, North Carolina",2015,0
37093,"Hoke, North Carolina",2016,0
37093,"Hoke, North Carolina",2017,0
37093,"Hoke, North Carolina",2018,0
37093,"Hoke, North Carolina",2019,0
37093,"Hoke, North Carolina",2020,0
37093,"Hoke, North Carolina",2021,0
37093,"Hoke, North Carolina",2022,0
37093,"Hoke, North Carolina",2023,0
37093,"Hoke, North Carolina",2024,0
37095,"Hyde, North Carolina",2010,0
37095,"Hyde, North Carolina",2011,0
37095,"Hyde, North Carolina",2012,0
37095,"Hyde, North Carolina",2013,0
37095,"Hyde, North Carolina",2014,0
37095,"Hyde, North Carolina",2015,0
37095,"Hyde, North Carolina",2016,0
37095,"Hyde, North Carolina",2017,0
37095,"Hyde, North Carolina",2018,0
37095,"Hyde, North Carolina",2019,0
37095,"Hyde, North Carolina",2020,0
37095,"Hyde, North Carolina",2021,0
37095,"Hyde, North Carolina",2022,0
37095,"Hyde, North Carolina",2023,0
37095,"Hyde, North Carolina",2024,0
37097,"Iredell, North Carolina",2010,0
37097,"Iredell, North Carolina",2011,0
37097,"Iredell, North Carolina",2012,0
37097,"Iredell, North Carolina",2013,0
37097,"Iredell, North Carolina",2014,0
37097,"Iredell, North Carolina",2015,0
37097,"Iredell, North Carolina",2016,0
37097,"Iredell, North Carolina",2017,0
37097,"Iredell, North Carolina",2018,0
37097,"Iredell, North Carolina",2019,0
37097,"Iredell, North Carolina",2020,0
37097,"Iredell, North Carolina",2021,0
37097,"Iredell, North Carolina",2022,0
37097,"Iredell, North Carolina",2023,0
37097,"Iredell, North Carolina",2024,0
37099,"Jackson, North Carolina",2022,0
37099,"Jackson, North Carolina",2023,0
37099,"Jackson, North Carolina",2024,0
37101,"Johnston, North Carolina",2022,0
37101,"Johnston, North Carolina",2023,0
37103,"Jones, North Carolina",2010,0
37103,"Jones, North Carolina",2011,0
37103,"Jones, North Carolina",2012,0
37103,"Jones, North Carolina",2013,0
37103,"Jones, North Carolina",2014,0
37103,"Jones, North Carolina",2015,0
37103,"Jones, North Carolina",2016,0
37103,"Jones, North Carolina",2017,0
37103,"Jones, North Carolina",2018,0
37103,"Jones, North Carolina",2019,0
37103,"Jones, North Carolina",2020,0
37103,"Jones, North Carolina",2021,0
37103,"Jones, North Carolina",2022,0
37103,"Jones, North Carolina",2023,0
37103,"Jones, North Carolina",2024,0
37105,"Lee, North Carolina",2010,0
37105,"Lee, North Carolina",2011,0
37105,"Lee, North Carolina",2012,0
37105,"Lee, North Carolina",2013,0
37105,"Lee, North Carolina",2016,0
37105,"Lee, North Carolina",2017,0
37105,"Lee, North Carolina",2018,0
37105,"Lee, North Carolina",2019,0
37105,"Lee, North Carolina",2020,0
37105,"Lee, North Carolina",2021,0
37105,"Lee, North Carolina",2022,0
37105,"Lee, North Carolina",2023,0
37105,"Lee, North Carolina",2024,0
37107,"Lenoir, North Carolina",2014,0
37107,"Lenoir, North Carolina",2015,0
37107,"Lenoir, North Carolina",2016,0
37107,"Lenoir, North Carolina",2017,0
37107,"Lenoir, North Carolina",2018,0
37107,"Lenoir, North Carolina",2019,0
37107,"Lenoir, North Carolina",2020,0
37107,"Lenoir, North Carolina",2021,0
37107,"Lenoir, North Carolina",2022,0
37107,"Lenoir, North Carolina",2023,0
37107,"Lenoir, North Carolina",2024,0
37109,"Lincoln, North Carolina",2010,0
37109,"Lincoln, North Carolina",2011,0
37109,"Lincoln, North Carolina",2012,0
37109,"Lincoln, North Carolina",2013,0
37109,"Lincoln, North Carolina",2014,0
37109,"Lincoln, North Carolina",2015,0
37109,"Lincoln, North Carolina",2016,0
37109,"Lincoln, North Carolina",2017,0
37109,"Lincoln, North Carolina",2018,0
37109,"Lincoln, North Carolina",2019,0
37109,"Lincoln, North Carolina",2020,0
37109,"Lincoln, North Carolina",2021,0
37109,"Lincoln, North Carolina",2022,0
37109,"Lincoln, North Carolina",2023,0
37109,"Lincoln, North Carolina",2024,0
37111,"McDowell, North Carolina",2016,0
37111,"McDowell, North Carolina",2017,0
37111,"McDowell, North Carolina",2018,0
37111,"McDowell, North Carolina",2019,0
37111,"McDowell, North Carolina",2020,0
37111,"McDowell, North Carolina",2021,0
37111,"McDowell, North Carolina",2022,0
37111,"McDowell, North Carolina",2023,0
37111,"McDowell, North Carolina",2024,0
37113,"Macon, North Carolina",2010,0
37113,"Macon, North Carolina",2011,0
37113,"Macon, North Carolina",2012,0
37113,"Macon, North Carolina",2013,0
37113,"Macon, North Carolina",2014,0
37113,"Macon, North Carolina",2015,0
37113,"Macon, North Carolina",2016,0
37113,"Macon, North Carolina",2017,0
37113,"Macon, North Carolina",2018,0
37113,"Macon, North Carolina",2019,0
37113,"Macon, North Carolina",2020,0
37113,"Macon, North Carolina",2021,0
37113,"Macon, North Carolina",2022,0
37113,"Macon, North Carolina",2023,0
37113,"Macon, North Carolina",2024,0
37115,"Madison, North Carolina",2010,0
37115,"Madison, North Carolina",2011,0
37115,"Madison, North Carolina",2012,0
37115,"Madison, North Carolina",2013,0
37115,"Madison, North Carolina",2014,0
37115,"Madison, North Carolina",2015,0
37115,"Madison, North Carolina",2016,0
37115,"Madison, North Carolina",2017,0
37115,"Madison, North Carolina",2018,0
37115,"Madison, North Carolina",2019,0
37115,"Madison, North Carolina",2020,0
37115,"Madison, North Carolina",2021,0
37115,"Madison, North Carolina",2022,0
37115,"Madison, North Carolina",2023,0
37115,"Madison, North Carolina",2024,0
37117,"Martin, North Carolina",2016,0
37117,"Martin, North Carolina",2017,0
37117,"Martin, North Carolina",2018,0
37117,"Martin, North Carolina",2019,0
37117,"Martin, North Carolina",2020,0
37117,"Martin, North Carolina",2021,0
37117,"Martin, North Carolina",2022,0
37117,"Martin, North Carolina",2023,0
37117,"Martin, North Carolina",2024,0
37121,"Mitchell, North Carolina",2022,0
37121,"Mitchell, North Carolina",2023,0
37123,"Montgomery, North Carolina",2022,0
37123,"Montgomery, North Carolina",2023,0
37125,"Moore, North Carolina",2010,0
37125,"Moore, North Carolina",2011,0
37125,"Moore, North Carolina",2012,0
37125,"Moore, North Carolina",2013,0
37125,"Moore, North Carolina",2014,0
37125,"Moore, North Carolina",2015,0
37125,"Moore, North Carolina",2016,0
37125,"Moore, North Carolina",2017,0
37125,"Moore, North Carolina",2018,0
37125,"Moore, North Carolina",2019,0
37125,"Moore, North Carolina",2020,0
37125,"Moore, North Carolina",2021,0
37125,"Moore, North Carolina",2022,0
37125,"Moore, North Carolina",2023,0
37125,"Moore, North Carolina",2024,0
37127,"Nash, North Carolina",2010,0
37127,"Nash, North Carolina",2011,0
37127,"Nash, North Carolina",2012,0
37127,"Nash, North Carolina",2013,0
37127,"Nash, North Carolina",2014,0
37127,"Nash, North Carolina",2015,0
37127,"Nash, North Carolina",2016,0
37127,"Nash, North Carolina",2017,0
37127,"Nash, North Carolina",2018,0
37127,"Nash, North Carolina",2019,0
37127,"Nash, North Carolina",2020,0
37127,"Nash, North Carolina",2021,0
37127,"Nash, North Carolina",2022,0
37127,"Nash, North Carolina",2023,0
37127,"Nash, North Carolina",2024,0
37129,"New Hanover, North Carolina",2022,0
37129,"New Hanover, North Carolina",2023,0
37131,"Northampton, North Carolina",2010,0
37131,"Northampton, North Carolina",2011,0
37131,"Northampton, North Carolina",2012,0
37131,"Northampton, North Carolina",2013,0
37131,"Northampton, North Carolina",2014,0
37131,"Northampton, North Carolina",2015,0
37131,"Northampton, North Carolina",2016,0
37131,"Northampton, North Carolina",2017,0
37131,"Northampton, North Carolina",2018,0
37131,"Northampton, North Carolina",2022,0
37131,"Northampton, North Carolina",2023,0
37133,"Onslow, North Carolina",2010,0
37133,"Onslow, North Carolina",2011,0
37133,"Onslow, North Carolina",2012,0
37133,"Onslow, North Carolina",2013,0
37133,"Onslow, North Carolina",2014,0
37133,"Onslow, North Carolina",2015,0
37133,"Onslow, North Carolina",2016,0
37133,"Onslow, North Carolina",2017,0
37133,"Onslow, North Carolina",2018,0
37133,"Onslow, North Carolina",2019,0
37133,"Onslow, North Carolina",2020,0
37133,"Onslow, North Carolina",2021,0
37133,"Onslow, North Carolina",2022,0
37133,"Onslow, North Carolina",2023,0
37133,"Onslow, North Carolina",2024,0
37135,"Orange, North Carolina",2010,0
37135,"Orange, North Carolina",2011,0
37135,"Orange, North Carolina",2012,0
37135,"Orange, North Carolina",2013,0
37135,"Orange, North Carolina",2014,0
37135,"Orange, North Carolina",2015,0
37135,"Orange, North Carolina",2016,0
37135,"Orange, North Carolina",2017,0
37135,"Orange, North Carolina",2018,0
37135,"Orange, North Carolina",2019,0
37135,"Orange, North Carolina",2020,0
37135,"Orange, North Carolina",2021,0
37135,"Orange, North Carolina",2022,0
37135,"Orange, North Carolina",2023,0
37135,"Orange, North Carolina",2024,0
37137,"Pamlico, North Carolina",2010,0
37137,"Pamlico, North Carolina",2011,0
37137,"Pamlico, North Carolina",2012,0
37137,"Pamlico, North Carolina",2013,0
37137,"Pamlico, North Carolina",2014,0
37137,"Pamlico, North Carolina",2015,0
37137,"Pamlico, North Carolina",2016,0
37137,"Pamlico, North Carolina",2017,0
37137,"Pamlico, North Carolina",2018,0
37137,"Pamlico, North Carolina",2019,0
37137,"Pamlico, North Carolina",2020,0
37137,"Pamlico, North Carolina",2021,0
37137,"Pamlico, North Carolina",2022,0
37137,"Pamlico, North Carolina",2023,0
37137,"Pamlico, North Carolina",2024,0
37139,"Pasquotank, North Carolina",2010,0
37139,"Pasquotank, North Carolina",2011,0
37139,"Pasquotank, North Carolina",2012,0
37139,"Pasquotank, North Carolina",2013,0
37139,"Pasquotank, North Carolina",2014,0
37139,"Pasquotank, North Carolina",2015,0
37139,"Pasquotank, North Carolina",2016,0
37139,"Pasquotank, North Carolina",2017,0
37139,"Pasquotank, North Carolina",2018,0
37139,"Pasquotank, North Carolina",2019,0
37139,"Pasquotank, North Carolina",2020,0
37139,"Pasquotank, North Carolina",2021,0
37139,"Pasquotank, North Carolina",2022,0
37139,"Pasquotank, North Carolina",2023,0
37139,"Pasquotank, North Carolina",2024,0
37141,"Pender, North Carolina",2010,0
37141,"Pender, North Carolina",2011,0
37141,"Pender, North Carolina",2012,0
37141,"Pender, North Carolina",2013,0
37141,"Pender, North Carolina",2014,0
37141,"Pender, North Carolina",2015,0
37141,"Pender, North Carolina",2016,0
37141,"Pender, North Carolina",2017,0
37141,"Pender, North Carolina",2018,0
37141,"Pender, North Carolina",2019,0
37141,"Pender, North Carolina",2020,0
37141,"Pender, North Carolina",2021,0
37141,"Pender, North Carolina",2022,0
37141,"Pender, North Carolina",2023,0
37141,"Pender, North Carolina",2024,0
37143,"Perquimans, North Carolina",2010,0
37143,"Perquimans, North Carolina",2011,0
37143,"Perquimans, North Carolina",2012,0
37143,"Perquimans, North Carolina",2013,0
37143,"Perquimans, North Carolina",2014,0
37143,"Perquimans, North Carolina",2015,0
37143,"Perquimans, North Carolina",2016,0
37143,"Perquimans, North Carolina",2017,0
37143,"Perquimans, North Carolina",2018,0
37143,"Perquimans, North Carolina",2019,0
37143,"Perquimans, North Carolina",2020,0
37143,"Perquimans, North Carolina",2021,0
37143,"Perquimans, North Carolina",2022,0
37143,"Perquimans, North Carolina",2023,0
37143,"Perquimans, North Carolina",2024,0
37145,"Person, North Carolina",2010,0
37145,"Person, North Carolina",2011,0
37145,"Person, North Carolina",2012,0
37145,"Person, North Carolina",2013,0
37145,"Person, North Carolina",2014,0
37145,"Person, North Carolina",2015,0
37145,"Person, North Carolina",2016,0
37145,"Person, North Carolina",2017,0
37145,"Person, North Carolina",2018,0
37145,"Person, North Carolina",2019,0
37145,"Person, North Carolina",2020,0
37145,"Person, North Carolina",2021,0
37145,"Person, North Carolina",2022,0
37145,"Person, North Carolina",2023,0
37145,"Person, North Carolina",2024,0
37147,"Pitt, North Carolina",2022,0
37147,"Pitt, North Carolina",2023,0
37149,"Polk, North Carolina",2010,0
37149,"Polk, North Carolina",2011,0
37149,"Polk, North Carolina",2012,0
37149,"Polk, North Carolina",2013,0
37149,"Polk, North Carolina",2014,0
37149,"Polk, North Carolina",2015,0
37149,"Polk, North Carolina",2016,0
37149,"Polk, North Carolina",2017,0
37149,"Polk, North Carolina",2018,0
37149,"Polk, North Carolina",2019,0
37149,"Polk, North Carolina",2020,0
37149,"Polk, North Carolina",2021,0
37149,"Polk, North Carolina",2022,0
37149,"Polk, North Carolina",2023,0
37149,"Polk, North Carolina",2024,0
37151,"Randolph, North Carolina",2010,0
37151,"Randolph, North Carolina",2011,0
37151,"Randolph, North Carolina",2012,0
37151,"Randolph, North Carolina",2013,0
37151,"Randolph, North Carolina",2014,0
37151,"Randolph, North Carolina",2015,0
37151,"Randolph, North Carolina",2016,0
37151,"Randolph, North Carolina",2017,0
37151,"Randolph, North Carolina",2018,0
37151,"Randolph, North Carolina",2019,0
37151,"Randolph, North Carolina",2020,0
37151,"Randolph, North Carolina",2021,0
37151,"Randolph, North Carolina",2022,0
37151,"Randolph, North Carolina",2023,0
37151,"Randolph, North Carolina",2024,0
37153,"Richmond, North Carolina",2010,0
37153,"Richmond, North Carolina",2011,0
37153,"Richmond, North Carolina",2012,0
37153,"Richmond, North Carolina",2013,0
37153,"Richmond, North Carolina",2014,0
37153,"Richmond, North Carolina",2015,0
37153,"Richmond, North Carolina",2016,0
37153,"Richmond, North Carolina",2017,0
37153,"Richmond, North Carolina",2018,0
37153,"Richmond, North Carolina",2019,0
37153,"Richmond, North Carolina",2020,0
37153,"Richmond, North Carolina",2021,0
37153,"Richmond, North Carolina",2022,0
37153,"Richmond, North Carolina",2023,0
37153,"Richmond, North Carolina",2024,0
37155,"Robeson, North Carolina",2015,0
37155,"Robeson, North Carolina",2016,0
37155,"Robeson, North Carolina",2017,0
37155,"Robeson, North Carolina",2018,0
37155,"Robeson, North Carolina",2019,0
37155,"Robeson, North Carolina",2020,0
37155,"Robeson, North Carolina",2021,0
37155,"Robeson, North Carolina",2022,0
37155,"Robeson, North Carolina",2023,0
37155,"Robeson, North Carolina",2024,0
37157,"Rockingham, North Carolina",2010,0
37157,"Rockingham, North Carolina",2011,0
37157,"Rockingham, North Carolina",2012,0
37157,"Rockingham, North Carolina",2013,0
37157,"Rockingham, North Carolina",2014,0
37157,"Rockingham, North Carolina",2015,0
37157,"Rockingham, North Carolina",2016,0
37157,"Rockingham, North Carolina",2017,0
37157,"Rockingham, North Carolina",2018,0
37157,"Rockingham, North Carolina",2019,0
37157,"Rockingham, North Carolina",2020,0
37157,"Rockingham, North Carolina",2021,0
37157,"Rockingham, North Carolina",2022,0
37157,"Rockingham, North Carolina",2023,0
37157,"Rockingham, North Carolina",2024,0
37159,"Rowan, North Carolina",2016,0
37159,"Rowan, North Carolina",2017,0
37159,"Rowan, North Carolina",2018,0
37159,"Rowan, North Carolina",2022,0
37159,"Rowan, North Carolina",2023,0
37161,"Rutherford, North Carolina",2010,0
37161,"Rutherford, North Carolina",2011,0
37161,"Rutherford, North Carolina",2012,0
37161,"Rutherford, North Carolina",2013,0
37161,"Rutherford, North Carolina",2014,0
37161,"Rutherford, North Carolina",2015,0
37161,"Rutherford, North Carolina",2016,0
37161,"Rutherford, North Carolina",2017,0
37161,"Rutherford, North Carolina",2018,0
37161,"Rutherford, North Carolina",2019,0
37161,"Rutherford, North Carolina",2020,0
37161,"Rutherford, North Carolina",2021,0
37161,"Rutherford, North Carolina",2022,0
37161,"Rutherford, North Carolina",2023,0
37161,"Rutherford, North Carolina",2024,0
37163,"Sampson, North Carolina",2010,0
37163,"Sampson, North Carolina",2011,0
37163,"Sampson, North Carolina",2012,0
37163,"Sampson, North Carolina",2013,0
37163,"Sampson, North Carolina",2014,0
37163,"Sampson, North Carolina",2015,0
37163,"Sampson, North Carolina",2016,0
37163,"Sampson, North Carolina",2017,0
37163,"Sampson, North Carolina",2018,0
37163,"Sampson, North Carolina",2019,0
37163,"Sampson, North Carolina",2020,0
37163,"Sampson, North Carolina",2021,0
37163,"Sampson, North Carolina",2022,0
37163,"Sampson, North Carolina",2023,0
37163,"Sampson, North Carolina",2024,0
37165,"Scotland, North Carolina",2010,0
37165,"Scotland, North Carolina",2011,0
37165,"Scotland, North Carolina",2012,0
37165,"Scotland, North Carolina",2013,0
37165,"Scotland, North Carolina",2014,0
37165,"Scotland, North Carolina",2015,0
37165,"Scotland, North Carolina",2016,0
37165,"Scotland, North Carolina",2017,0
37165,"Scotland, North Carolina",2018,0
37165,"Scotland, North Carolina",2019,0
37165,"Scotland, North Carolina",2020,0
37165,"Scotland, North Carolina",2021,0
37165,"Scotland, North Carolina",2022,0
37165,"Scotland, North Carolina",2023,0
37165,"Scotland, North Carolina",2024,0
37167,"Stanly, North Carolina",2010,0
37167,"Stanly, North Carolina",2011,0
37167,"Stanly, North Carolina",2012,0
37167,"Stanly, North Carolina",2013,0
37167,"Stanly, North Carolina",2014,0
37167,"Stanly, North Carolina",2015,0
37167,"Stanly, North Carolina",2016,0
37167,"Stanly, North Carolina",2017,0
37167,"Stanly, North Carolina",2018,0
37167,"Stanly, North Carolina",2019,0
37167,"Stanly, North Carolina",2020,0
37167,"Stanly, North Carolina",2021,0
37167,"Stanly, North Carolina",2022,0
37167,"Stanly, North Carolina",2023,0
37167,"Stanly, North Carolina",2024,0
37169,"Stokes, North Carolina",2010,0
37169,"Stokes, North Carolina",2011,0
37169,"Stokes, North Carolina",2012,0
37169,"Stokes, North Carolina",2013,0
37169,"Stokes, North Carolina",2014,0
37169,"Stokes, North Carolina",2015,0
37169,"Stokes, North Carolina",2016,0
37169,"Stokes, North Carolina",2017,0
37169,"Stokes, North Carolina",2018,0
37169,"Stokes, North Carolina",2019,0
37169,"Stokes, North Carolina",2020,0
37169,"Stokes, North Carolina",2021,0
37169,"Stokes, North Carolina",2022,0
37169,"Stokes, North Carolina",2023,0
37169,"Stokes, North Carolina",2024,0
37171,"Surry, North Carolina",2010,0
37171,"Surry, North Carolina",2011,0
37171,"Surry, North Carolina",2012,0
37171,"Surry, North Carolina",2013,0
37171,"Surry, North Carolina",2014,0
37171,"Surry, North Carolina",2015,0
37171,"Surry, North Carolina",2016,0
37171,"Surry, North Carolina",2017,0
37171,"Surry, North Carolina",2018,0
37171,"Surry, North Carolina",2019,0
37171,"Surry, North Carolina",2020,0
37171,"Surry, North Carolina",2021,0
37171,"Surry, North Carolina",2022,0
37171,"Surry, North Carolina",2023,0
37171,"Surry, North Carolina",2024,0
37173,"Swain, North Carolina",2022,0
37173,"Swain, North Carolina",2023,0
37175,"Transylvania, North Carolina",2010,0
37175,"Transylvania, North Carolina",2011,0
37175,"Transylvania, North Carolina",2012,0
37175,"Transylvania, North Carolina",2013,0
37175,"Transylvania, North Carolina",2014,0
37175,"Transylvania, North Carolina",2015,0
37175,"Transylvania, North Carolina",2016,0
37175,"Transylvania, North Carolina",2017,0
37175,"Transylvania, North Carolina",2018,0
37175,"Transylvania, North Carolina",2019,0
37175,"Transylvania, North Carolina",2020,0
37175,"Transylvania, North Carolina",2021,0
37175,"Transylvania, North Carolina",2022,0
37175,"Transylvania, North Carolina",2023,0
37175,"Transylvania, North Carolina",2024,0
37177,"Tyrrell, North Carolina",2010,0
37177,"Tyrrell, North Carolina",2011,0
37177,"Tyrrell, North Carolina",2012,0
37177,"Tyrrell, North Carolina",2013,0
37177,"Tyrrell, North Carolina",2014,0
37177,"Tyrrell, North Carolina",2015,0
37177,"Tyrrell, North Carolina",2016,0
37177,"Tyrrell, North Carolina",2017,0
37177,"Tyrrell, North Carolina",2018,0
37177,"Tyrrell, North Carolina",2019,0
37177,"Tyrrell, North Carolina",2020,0
37177,"Tyrrell, North Carolina",2021,0
37177,"Tyrrell, North Carolina",2022,0
37177,"Tyrrell, North Carolina",2023,0
37177,"Tyrrell, North Carolina",2024,0
37179,"Union, North Carolina",2010,0
37179,"Union, North Carolina",2011,0
37179,"Union, North Carolina",2012,0
37179,"Union, North Carolina",2013,0
37179,"Union, North Carolina",2014,0
37179,"Union, North Carolina",2015,0
37179,"Union, North Carolina",2016,0
37179,"Union, North Carolina",2017,0
37179,"Union, North Carolina",2018,0
37179,"Union, North Carolina",2019,0
37179,"Union, North Carolina",2020,0
37179,"Union, North Carolina",2021,0
37179,"Union, North Carolina",2022,0
37179,"Union, North Carolina",2023,0
37179,"Union, North Carolina",2024,0
37181,"Vance, North Carolina",2010,0
37181,"Vance, North Carolina",2011,0
37181,"Vance, North Carolina",2012,0
37181,"Vance, North Carolina",2013,0
37181,"Vance, North Carolina",2014,0
37181,"Vance, North Carolina",2015,0
37181,"Vance, North Carolina",2016,0
37181,"Vance, North Carolina",2017,0
37181,"Vance, North Carolina",2018,0
37181,"Vance, North Carolina",2019,0
37181,"Vance, North Carolina",2020,0
37181,"Vance, North Carolina",2021,0
37181,"Vance, North Carolina",2022,0
37181,"Vance, North Carolina",2023,0
37181,"Vance, North Carolina",2024,0
37183,"Wake, North Carolina",2022,0
37183,"Wake, North Carolina",2023,0
37185,"Warren, North Carolina",2010,0
37185,"Warren, North Carolina",2011,0
37185,"Warren, North Carolina",2012,0
37185,"Warren, North Carolina",2013,0
37185,"Warren, North Carolina",2014,0
37185,"Warren, North Carolina",2015,0
37185,"Warren, North Carolina",2016,0
37185,"Warren, North Carolina",2017,0
37185,"Warren, North Carolina",2018,0
37185,"Warren, North Carolina",2019,0
37185,"Warren, North Carolina",2020,0
37185,"Warren, North Carolina",2021,0
37185,"Warren, North Carolina",2022,0
37185,"Warren, North Carolina",2023,0
37185,"Warren, North Carolina",2024,0
37187,"Washington, North Carolina",2010,0
37187,"Washington, North Carolina",2011,0
37187,"Washington, North Carolina",2012,0
37187,"Washington, North Carolina",2013,0
37187,"Washington, North Carolina",2014,0
37187,"Washington, North Carolina",2015,0
37187,"Washington, North Carolina",2016,0
37187,"Washington, North Carolina",2017,0
37187,"Washington, North Carolina",2018,0
37187,"Washington, North Carolina",2019,0
37187,"Washington, North Carolina",2020,0
37187,"Washington, North Carolina",2021,0
37187,"Washington, North Carolina",2022,0
37187,"Washington, North Carolina",2023,0
37187,"Washington, North Carolina",2024,0
37189,"Watauga, North Carolina",2016,0
37189,"Watauga, North Carolina",2017,0
37189,"Watauga, North Carolina",2018,0
37189,"Watauga, North Carolina",2019,0
37189,"Watauga, North Carolina",2020,0
37189,"Watauga, North Carolina",2021,0
37189,"Watauga, North Carolina",2022,0
37189,"Watauga, North Carolina",2023,0
37189,"Watauga, North Carolina",2024,0
37191,"Wayne, North Carolina",2016,0
37191,"Wayne, North Carolina",2017,0
37191,"Wayne, North Carolina",2018,0
37191,"Wayne, North Carolina",2019,0
37191,"Wayne, North Carolina",2020,0
37191,"Wayne, North Carolina",2021,0
37191,"Wayne, North Carolina",2022,0
37191,"Wayne, North Carolina",2023,0
37191,"Wayne, North Carolina",2024,0
37193,"Wilkes, North Carolina",2010,0
37193,"Wilkes, North Carolina",2011,0
37193,"Wilkes, North Carolina",2012,0
37193,"Wilkes, North Carolina",2013,0
37193,"Wilkes, North Carolina",2014,0
37193,"Wilkes, North Carolina",2015,0
37193,"Wilkes, North Carolina",2016,0
37193,"Wilkes, North Carolina",2017,0
37193,"Wilkes, North Carolina",2018,0
37193,"Wilkes, North Carolina",2019,0
37193,"Wilkes, North Carolina",2020,0
37193,"Wilkes, North Carolina",2021,0
